uuid,primary_tag,secondary_tag,coherence_score
92ce3d8d33214099b3c5f76774c35f97,윤리적 소비,소극적 실속,2
404193889bf74b7f986a19f0300c5a06,소극적 실속,사회적 소비,2
12e674a66a494e3fa5b88dcaec9d5ced,사회적 소비,적극적 소비,0
4cc7fc8fd5994c1e90001074953d6b48,적극적 소비,사회적 소비,1
132fbdbc23514b3e896dc61b452fc83b,소극적 실속,사회적 소비,0
646fef63057b4886a1be6f76127d4fe1,적극적 소비,사회적 소비,0
d244aceeee84449dbc5fab83896a92a3,적극적 소비,사회적 소비,1
b8fe8c0efb9c4ec1b85439df54844f55,적극적 소비,소극적 실속,0
f52af8e0c51347fa8b4ddf55b548bdee,적극적 소비,사회적 소비,1
aa30ab388ef8481c9ba69af6a64803eb,소극적 실속,적극적 소비,2
928650f5e79d47fcb4fa2d585821002b,윤리적 소비,,2
d39f0f8b09d34c3aa837d81fad56ed5b,사회적 소비,소극적 실속,0
a96801d29fa9418cb80d67f41aea759a,사회적 소비,적극적 소비,0
ebaa1e72e93f44e4934cf45388993951,소극적 실속,사회적 소비,2
17b09bee78ed4a3c94b476a0ef9209a4,적극적 소비,사회적 소비,1
ade291f675f5406ca90a6f5b443dd967,소극적 실속,사회적 소비,2
4ecd59fd28184b7eb0984b2db453d97b,사회적 소비,적극적 소비,0
4858396843de47e8b1a1aa6a8655cd23,소극적 실속,사회적 소비,2
92cc03013ffa4ee9b735da366f5dd5c3,사회적 소비,윤리적 소비,2
948b1ff883284f17b98422abaccfc4e8,소극적 실속,사회적 소비,2
07559f15214d406d9f74f6e4ee378d29,윤리적 소비,적극적 소비,2
0dafb9bcf286411dbf097fc9695799f3,사회적 소비,소극적 실속,0
b6141636a4fd46a1848ac9e457b3eb46,윤리적 소비,,2
9eb17ae38a774b4db3aff580e63be263,소극적 실속,사회적 소비,2
ecbc32f65dcd45edb1adbdc8425f0b71,사회적 소비,적극적 소비,0
b065f7bd59b14809a2996221df686eda,적극적 소비,소극적 실속,1
f15a0187efef43e1a623ffb6130957f5,소극적 실속,자기 중심적,2
51840233bf7d4e2289923ecb647ed82a,적극적 소비,사회적 소비,0
e9483d4ac2e74a389b46c6c5b1ef97c1,소극적 실속,사회적 소비,2
6ee5df7a37e14cbf9d6a2a84c7d796e0,소극적 실속,적극적 소비,2
7a98ef5aa7fd4e30829cb301443ce742,적극적 소비,사회적 소비,0
6af10e9839394795b2c4365a21c9e13d,적극적 소비,소극적 실속,1
a98ee3e05b764a3d974ea21c62995881,자기 중심적,적극적 소비,1
0060a5e8f2bb4edf8082e9dabdc7c2b9,적극적 소비,사회적 소비,0
4eed7e05b63341048402a260cb670e54,적극적 소비,사회적 소비,0
52902ac4f6c54805aaf874d643ea0074,적극적 소비,사회적 소비,0
bc5a9db05ca34cb09249d50fc0687364,적극적 소비,사회적 소비,1
b4bdf7a3e5c4493e84e919da3e6286cd,적극적 소비,사회적 소비,0
f37bb87b2a8b4c17a80d87fc9ac4ddd2,적극적 소비,소극적 실속,0
dbd68524c7db4e72aac415853e9b4571,윤리적 소비,적극적 소비,0
68938001c22c48beb0ffa1d6bb2291e4,적극적 소비,사회적 소비,1
721c2951ab47476ab5ed0f66aac801a0,적극적 소비,사회적 소비,0
176d5efa0f0845f19dafe5165bdce54c,소극적 실속,자기 중심적,0
f8a2a022192b4273b9e696e169825565,소극적 실속,사회적 소비,2
7469b9e9da7e48a9a4114c0af8134112,사회적 소비,소극적 실속,0
6de00912893249219cfadf18f62c3c5d,자기 중심적,소극적 실속,2
2487c1624dc341f1a748e892616196cb,소극적 실속,사회적 소비,2
a4a9f3baa99e47158cb3e9b98612bf67,소극적 실속,사회적 소비,2
91f740001c3a4a4aa66fe2f360709aae,소극적 실속,사회적 소비,2
59cc6b503a0c4a04aae942c4101c6041,소극적 실속,사회적 소비,2
b642e4af03334161a946a291f76f5fe5,소극적 실속,사회적 소비,2
419aaef6cfca480388e6e903122e32c6,소극적 실속,사회적 소비,2
133527a3cefc4a75b0f8657dcb54ba1c,소극적 실속,사회적 소비,2
f3b3fa7f598345ba98c208a82f1c0b1d,소극적 실속,사회적 소비,2
9d0f3b7c654f44ecb79b21c7f5c64ce6,소극적 실속,적극적 소비,2
09408a5e552e4cb19739ef94f328e0e6,사회적 소비,소극적 실속,0
6420c1e740d745babbe3655412b3c754,적극적 소비,사회적 소비,1
04af725308d04b578f5e49e78c8d9fce,소극적 실속,사회적 소비,2
4160ed8a198640ecad6e2e959fafc415,사회적 소비,소극적 실속,0
ceefac888d3c41d3ae1dec223c73ffb1,소극적 실속,사회적 소비,2
daa1eebed2f64a27bfb2df44f1be6c21,소극적 실속,사회적 소비,2
3a397932d25341d1b7de3b4ab5048615,사회적 소비,소극적 실속,0
1305f8150360466798c6754af584bfc3,윤리적 소비,사회적 소비,0
83d99ea0ea9d48c0aded71fd16764248,소극적 실속,적극적 소비,2
b9afc4c5f472499b901ef06b43cdc941,적극적 소비,사회적 소비,1
6634f60dbf6140bea776eec2d3e085ea,사회적 소비,소극적 실속,0
f1573fd05ac94de984d70ad582c9feef,적극적 소비,사회적 소비,1
bbcdcb252d8742f48b97985764b23871,적극적 소비,사회적 소비,1
5375e28632204747a9cfdc5ff16a74ba,자기 중심적,소극적 실속,1
0a221ac919d24c098fb09aec2435f270,적극적 소비,사회적 소비,1
71e40c5188c043af9c1bc4c148eddb22,윤리적 소비,,2
11cc1ec55378452c93904a61980a96e8,사회적 소비,적극적 소비,0
06fc684dac564459954404bb9d9118e6,사회적 소비,소극적 실속,2
30595a879e154d91a60e0667f860b3dc,자기 중심적,적극적 소비,2
ff50afc918f8482b9210e042b62e12f3,소극적 실속,사회적 소비,2
e2ff1347384546d2b9dcd4db4401ba96,적극적 소비,사회적 소비,1
7c145f5433dc482fb732103349b42f81,소극적 실속,자기 중심적,2
9302dfdb97eb45fc994293d9d1ac2196,적극적 소비,사회적 소비,1
455f9a96b75f40a6ae03d6ea085d4e56,윤리적 소비,소극적 실속,2
89823dc4cdd144afbb884ac0ca79117e,윤리적 소비,,2
17a61e5fe36e429cb062b2c82bc1ddc6,사회적 소비,소극적 실속,0
a7a3129bf7494c2ca61105ee2bcbd9d6,소극적 실속,적극적 소비,2
0989c77bedb745ad81e48b2142bb5f38,윤리적 소비,사회적 소비,2
17f7d3a25fbb4d67b1b5ce43d614b305,사회적 소비,소극적 실속,0
3b8b4e8672b94e29b6729080841c43c6,소극적 실속,자기 중심적,2
505e5f57aa7341839d3c6b5c22421d27,사회적 소비,적극적 소비,0
f8986f1c046d4340aa7c6d2dcbdaef57,소극적 실속,사회적 소비,2
45fc9a0876554fcaa83c5e6ca0b5d3a3,소극적 실속,적극적 소비,2
54f451fdc44e4746b3d00676a67eb4ac,소극적 실속,사회적 소비,2
669cca581d7d47038ba63cefcd0668d0,적극적 소비,사회적 소비,1
681defd1328644648b4ba5282c0a3866,사회적 소비,소극적 실속,0
584a72991de24e10a643bd2739d1ec45,사회적 소비,소극적 실속,0
1fbf2e2f127a43719f9abf5efb5ee846,소극적 실속,적극적 소비,2
50d70e36fa9b45708f5a48e99de786c1,소극적 실속,사회적 소비,2
b495f99ec068477a9f2dd45ba29961f7,소극적 실속,자기 중심적,2
790c82c609434f34b575e4a3d5677dd9,사회적 소비,적극적 소비,0
f5645a1523f44692b12a0ab17571785d,소극적 실속,사회적 소비,2
d8d60524506f4e2db42c1c2a20bdc8f4,소극적 실속,자기 중심적,2
9f766cb624074aecbf7ed9d9679dd8fa,적극적 소비,사회적 소비,0
b20723fb45564f45a8ffc86c4262ca0e,적극적 소비,사회적 소비,1
369de2c00b26413c9c29d644cb732e96,소극적 실속,자기 중심적,2
7e310aadc6804f5fae7041446ec6f92d,소극적 실속,사회적 소비,2
9f4a693984f24a239d52eef63df396c0,소극적 실속,적극적 소비,2
359b6483bd48456a94fcc3bff258e5aa,소극적 실속,자기 중심적,2
0390ebaa23004252aa926f1cf4487d74,적극적 소비,사회적 소비,1
b66172a6fc574e3cab976158f80bdd65,소극적 실속,사회적 소비,2
4125c8aec42a48f791fe15568ea46a8a,자기 중심적,소극적 실속,1
e231eeef4b6944449fadcefe96eeee4d,소극적 실속,사회적 소비,2
b443742b80e84e71991479c7c4ce59b0,적극적 소비,사회적 소비,1
519c985f941f40beb297ab352ca9f2cd,적극적 소비,소극적 실속,0
693e7029e18144e188b3391fb804a9f2,적극적 소비,사회적 소비,0
bafe4deabea84c018dead2a219c7767b,적극적 소비,사회적 소비,1
04a4187439d64212821c0b195e465fca,적극적 소비,사회적 소비,0
c2d3e21876474945bc42ff44351775bc,적극적 소비,소극적 실속,1
18271720aa9e4573b06ad7214ad1be80,적극적 소비,사회적 소비,1
82e3d293a34845ec882a9f1cfc3837e2,적극적 소비,사회적 소비,1
af79bec161824fab88ae39643ba2efdd,사회적 소비,소극적 실속,0
1fa1d8a431824fc2977c9c854fc18fd7,사회적 소비,적극적 소비,0
5f481f1b99024d3aa048e1eba49caf3c,적극적 소비,사회적 소비,1
0d0eb877143442098bebed550ada84be,윤리적 소비,사회적 소비,2
da2279a6cd9c401aae0e90c38af02dfc,사회적 소비,적극적 소비,0
0ccbebd8e3f7464b83049c39cdb0659a,적극적 소비,소극적 실속,1
5eddcc975c814d37b29deb886f012132,소극적 실속,사회적 소비,2
10d1bc9dae2c44049cd1983168846fc8,소극적 실속,사회적 소비,2
74997cb161f34569880bf16bfa95165f,적극적 소비,사회적 소비,1
797fe0464a4947b8a26d2f461c54bbbf,소극적 실속,자기 중심적,2
ecd9200239f843e89784fd924147bf59,적극적 소비,사회적 소비,1
72bb3e054b954cf89b38483ff7c5ce38,소극적 실속,사회적 소비,0
6ce9160364914d3a93de0221fdcf138d,자기 중심적,소극적 실속,1
ab4b2c9b27c84013aff3dde6a3a4b8c1,적극적 소비,사회적 소비,1
185fdbb510b045b0b8320f8c50f9ee1b,적극적 소비,사회적 소비,1
eda3e6e834b642e0983e6e7c259d486d,소극적 실속,사회적 소비,2
d91b8d4436d846c0bfca53d25610254b,적극적 소비,사회적 소비,1
22f904d0a67142ca871b824df2889d0e,적극적 소비,사회적 소비,1
fd4d697006fd451b802867f7108c8843,윤리적 소비,,2
4193c334a67642fc94fc1f5ec26c71e8,소극적 실속,사회적 소비,2
186741a6143149b5b7982c7b0e3010d9,적극적 소비,사회적 소비,0
0bff28a04e094e0a85e657d1c21fa845,소극적 실속,사회적 소비,2
209b2d13f580459cb536783bb9b0f6ae,윤리적 소비,사회적 소비,2
b221235c6f864cd18040433d51371f9b,사회적 소비,소극적 실속,0
86fefccda718480d8a5c37349745d7f3,적극적 소비,사회적 소비,1
578c30d73f134d1ba3f75d25da95719b,사회적 소비,소극적 실속,0
4fe4d8defd7b4a7cb6fc6def2f71ec6f,사회적 소비,적극적 소비,2
9dd37d5736f547e3a3200023f981c87f,적극적 소비,소극적 실속,1
3f3f4ec7d4324e6394abb436b5f3588d,소극적 실속,적극적 소비,2
eb0da7efb8bc4937a62f06ca6b89709b,소극적 실속,사회적 소비,2
684f52057c8a46a88b8552a147c6cdf6,사회적 소비,소극적 실속,0
38f0cb5cad4147f18d1ac31796f587c2,소극적 실속,,1
358374ae18054c0bad57bd12dfec330b,적극적 소비,사회적 소비,0
66e6534ded54428a9182367efa9bc2c2,소극적 실속,사회적 소비,2
86c6d51ab5f14339856b2f643df63003,사회적 소비,적극적 소비,2
b7b867f23f66448485dbd1236dccb22b,소극적 실속,사회적 소비,2
99fae6a7609d49558042b9b0dec436f7,소극적 실속,사회적 소비,2
89897041a7144f5d89b49c04515239bf,소극적 실속,사회적 소비,2
947274ede0644c70b9d34c4afee45164,자기 중심적,소극적 실속,1
f63c7925be8f4da1ad16576947719b53,사회적 소비,소극적 실속,0
9e07e142948944c68ce28b8412ddcb59,사회적 소비,소극적 실속,0
c1cf0cc7472c45a4afab0a06e3a2a199,자기 중심적,소극적 실속,1
22200b29bcd348dea154452e27cd89c8,소극적 실속,사회적 소비,2
0de1568e3a4e411c853c7c5afa50b2f1,소극적 실속,사회적 소비,2
908b80edb755442d964fcaccd2f3a8f3,소극적 실속,사회적 소비,2
e2b83a7e9b134a4b9a601e92c4d653bc,소극적 실속,사회적 소비,2
6e1e64ed05a54c4ab675266bacad6ba4,소극적 실속,사회적 소비,2
152c6891232b4c5eafe2d795e5fa04ea,적극적 소비,소극적 실속,1
0b99f7e4179144cabb4924cefeb47bf4,사회적 소비,적극적 소비,0
1aed2a0a7491427f9c17b9e58cca9a90,소극적 실속,사회적 소비,2
228d04b9d3d6442eb0686b96c9763a90,적극적 소비,사회적 소비,1
0ecc0abf449d4e74babb2e5fd7a6b8aa,적극적 소비,사회적 소비,0
3c6d7d70ae59424b8d9fd4ea40e2704e,자기 중심적,적극적 소비,1
faee3eed25d148268bd6ee2e509867f3,소극적 실속,사회적 소비,2
8c76803969fc4a78b8eaf44fc3555abd,적극적 소비,사회적 소비,0
a382f805cbc045a983092a6a1dd7acf1,소극적 실속,사회적 소비,1
9519bac008ff49eda74f23bb6248ebeb,적극적 소비,사회적 소비,0
0c886fea1f38420887fd83e5eee4c2dc,소극적 실속,사회적 소비,2
6f142f212bcf4d3fa0ffd56b97b6193d,윤리적 소비,사회적 소비,2
934dede11ff64c43b2ccd03501817c6d,사회적 소비,소극적 실속,0
535b40e2d3e347d0879b524f518fd6d6,소극적 실속,사회적 소비,2
d56fb3f2d13b425e8a4ed73fdc71b0a0,소극적 실속,사회적 소비,2
afea2caa7cb54012a7278a539bf6ef18,소극적 실속,사회적 소비,2
d59b4efc232a41c6b716ce71ab50e52d,적극적 소비,사회적 소비,1
691d57ae4f5246379c013879187ea6bf,사회적 소비,적극적 소비,0
833af79209514371a3eab556ad0ae8b4,적극적 소비,소극적 실속,1
93e496342357476ea24a54687e0fd43c,사회적 소비,적극적 소비,0
fd93f094ffa54920836f0b32d92978ee,적극적 소비,사회적 소비,0
8bc03760a92a4dd19288dbeecc53c6c1,윤리적 소비,,0
e172c79308d94e94a90c76c63bf151da,적극적 소비,자기 중심적,1
f1e8889982ad4f7b9fcf0b6037e96cdd,소극적 실속,적극적 소비,2
440c624f12f94b089b0377f7c8a8a44f,적극적 소비,사회적 소비,1
bed965595f2c420f845c9ab155f3e4d8,윤리적 소비,,0
dec58e1d24534020b2376135563984f5,사회적 소비,소극적 실속,0
05239ad7a84c4f8dbd0b566cf824dd59,적극적 소비,소극적 실속,1
d9cbc120ceaf4179a05c21db64bef9d3,사회적 소비,소극적 실속,0
6247bc06dc9b49a0b734cc47ad17ff73,소극적 실속,사회적 소비,1
a8312c4232c24b30bd6a09221217f01b,사회적 소비,소극적 실속,0
43962f550203494aab8660b16f70a8d1,적극적 소비,사회적 소비,1
017b2766de164cee96f646a20749b9d3,소극적 실속,사회적 소비,2
9858c50e793a448d8410f90339006ef5,윤리적 소비,,0
942b6961fd7c479a849e5dc031012b8a,적극적 소비,사회적 소비,1
ccd6d8550a044cd990319137cc5c206f,소극적 실속,적극적 소비,2
45307486e2554a1389175745ee4daaf3,적극적 소비,사회적 소비,0
4735cbfd295b4facb2a7bc915539e2c7,적극적 소비,사회적 소비,1
74a9cb04cdd743dfa1cc71df32bcb5d9,사회적 소비,적극적 소비,0
1c6c268e662a477a975d8d0f113ac1d0,소극적 실속,사회적 소비,2
80b2eda699324434b70ad2b1a2d06482,적극적 소비,사회적 소비,0
9d1446c23e6b4a1f969ee6c984289d28,소극적 실속,사회적 소비,2
7085a97e38cf4761a6505f2960b759c4,소극적 실속,사회적 소비,2
6a47c8cafdfe498aaaf546bbe7d3f20f,적극적 소비,사회적 소비,1
d97d3ae8002444048aef6822aa1d5a92,적극적 소비,소극적 실속,1
8a08f0a317fb47af8d38aa50cdb2ab6b,윤리적 소비,,0
1c518603b8514c0fbe43860d4f24ea07,적극적 소비,소극적 실속,2
f20a7bbb5282475c9d290226f6171640,윤리적 소비,,2
45f183b6e3b2460f90bbd19c4d104ade,적극적 소비,사회적 소비,1
2785ce61a27b4ded80b9fe0d4931bc51,적극적 소비,사회적 소비,0
c50eb2d7e3a54db5a1c5ea1b241f42dd,소극적 실속,사회적 소비,0
4000a927f3d14850b85b3ff916f65338,적극적 소비,사회적 소비,1
7976d10b4a57404d85f53ddb07a8e965,소극적 실속,사회적 소비,2
744f9691dc60431c901e7ba62eba687b,소극적 실속,사회적 소비,2
a6df172fc85545ee834ecfaa74e0adc3,사회적 소비,적극적 소비,0
e619b09f0c9140759397cacf75acb41a,사회적 소비,소극적 실속,0
3f8ca6b243004258a7f6b30b13ac1b27,적극적 소비,사회적 소비,1
1384399d75fc47a6ba1a68c366ecb28b,소극적 실속,사회적 소비,2
d599313eab8e48da981e183be6f3a78f,윤리적 소비,사회적 소비,0
b4c6494eff6d4aa486be376b9ec14f0c,소극적 실속,사회적 소비,2
b3121820763b4a4cadccde20db538b1e,소극적 실속,사회적 소비,2
6201373257b6443989ef7bdd0f50d3e8,소극적 실속,사회적 소비,2
35eb6df60ab04064847b5f99a3ebc819,소극적 실속,사회적 소비,2
05e4ad72126346ceb8d8af12791f0903,소극적 실속,사회적 소비,2
100ebdfd95da433bb67f8e2cd5565862,적극적 소비,소극적 실속,1
6ae30b67ed0e432c9f904b9e0fd1b708,소극적 실속,사회적 소비,2
1771c9e494ac4ab0b4338ca565ff3df3,사회적 소비,윤리적 소비,0
d094eada91724971bab9526291f03dc9,적극적 소비,사회적 소비,2
a0e89a85f3a74b78a5271917b3a92882,적극적 소비,사회적 소비,1
06a8c6bd596c4500bf19b86d9dea2339,자기 중심적,윤리적 소비,2
7f0a2dc85afc49b4848887c4116e2959,사회적 소비,소극적 실속,0
71012ac2aa4049c2bc90e27fabb92b29,소극적 실속,사회적 소비,2
e3f8547cb5ad479e8bfebcc5a017fdf2,소극적 실속,사회적 소비,2
42cd9dab84b34b289d282fb201f573f0,사회적 소비,소극적 실속,0
7f63f49970f04e80bdef4a8be7e60410,사회적 소비,적극적 소비,0
59695261fa244be38f44a0542cbe85d5,사회적 소비,적극적 소비,0
6bc11f679a284080a266ceb38dad15c5,소극적 실속,자기 중심적,2
b0fa5b1c2009407990dd25b81012fd8f,소극적 실속,사회적 소비,2
2e75971570b34d3aa942b93ceb73b51c,소극적 실속,자기 중심적,2
c97b9385d79144d381f99ca6754e5610,적극적 소비,사회적 소비,0
8192a4e3113647b1a3d19f08f8a5e742,윤리적 소비,사회적 소비,0
af574f69f6ed4c849cdff7f5f0fdfa44,소극적 실속,자기 중심적,2
e7e7fe58fbc54eec98cff59a4563fb41,사회적 소비,적극적 소비,0
83d12e2b1dc34a2c8b3d2796a0929f05,소극적 실속,사회적 소비,2
276cb3082e394fe1a0f9a1a52e1fc062,적극적 소비,사회적 소비,0
155982e8eec24a96b494483de37e02f8,사회적 소비,적극적 소비,2
32769d382ac24b2eb8cbd48ebd5bcc54,윤리적 소비,,2
4a4b1762f33a4487814e0d2d27ea1be0,소극적 실속,적극적 소비,2
f84264b01b43440088ba8bdca4e5ede1,윤리적 소비,소극적 실속,2
09011d9a185246d7bdd89460c52a9541,소극적 실속,사회적 소비,2
0338a030d14e49a99c54a678356b583c,적극적 소비,사회적 소비,1
5e8af2415e304f62963211e5f326e6b7,적극적 소비,사회적 소비,1
f588c86cbd234860847b8402212e4d84,적극적 소비,사회적 소비,1
499d77cf0d0c46c7a0ed5a66c69081e0,사회적 소비,적극적 소비,0
20c2e984dcc74f93bd0a6846adc9e297,윤리적 소비,사회적 소비,2
3fc195d553474bc6bbc0198eb955962c,사회적 소비,적극적 소비,0
c277df9e971b423db480dee8b262258f,소극적 실속,사회적 소비,2
6f3fc043e11c4126860b4b145e05a077,적극적 소비,사회적 소비,1
4d148a70e66d4515ad90cc87c679d740,적극적 소비,사회적 소비,0
c1c71c16fa054f61940a81a3e0e27f1e,소극적 실속,사회적 소비,2
b3e5c6461dac4cd3be7f1685d837f9e2,적극적 소비,자기 중심적,0
867ea32ddac94b148feefdc38f4d1640,소극적 실속,사회적 소비,2
d11b9a5b00004b6598a8f8d89668e9f0,소극적 실속,사회적 소비,2
8f4160eb50a1466f830e8ba7b16486c1,소극적 실속,사회적 소비,2
4843f07d4b8c4ad29ae256c058e48533,적극적 소비,사회적 소비,0
f8c8842d663e4299a5669390bee75b1b,소극적 실속,자기 중심적,2
05bc255ceac84873abde4b423ee91320,적극적 소비,사회적 소비,0
c750e796dc8647dfa031ee086488276f,적극적 소비,사회적 소비,0
3e39dd6714e14205a54fca07d69694c4,소극적 실속,사회적 소비,2
89baf239a49a46ab9538f3bd8f6f0072,적극적 소비,사회적 소비,0
6af2e9e1a7724985935e0eb232e94cc5,적극적 소비,사회적 소비,1
bd3691c678c64658b605f33c1263e555,적극적 소비,소극적 실속,1
2b8b72cebeb943e389fd46ce837e4628,적극적 소비,사회적 소비,0
5cbf92fb4f144f75afbdca029b7611b8,적극적 소비,사회적 소비,0
bc4906b16a944f23a82370ac8cd5bc63,소극적 실속,사회적 소비,2
6739d0ce82374043ab4a22d7bddf5a85,적극적 소비,사회적 소비,1
ddb8090bfd8d4869aa9fbc41482cffdf,소극적 실속,자기 중심적,1
17c9f6483fb648c2b88e8a70167b8673,적극적 소비,사회적 소비,1
b7b5f75347304be8abbb08d48c2c59b1,소극적 실속,사회적 소비,2
f49250a403a54fe3b6429ec6c418cae4,윤리적 소비,사회적 소비,2
3a8b11a7928940f4995305dd7479ddf6,윤리적 소비,사회적 소비,0
2d3eb8fe6d8a4044aba282575342b92a,소극적 실속,사회적 소비,2
47011aa49aac4f50be168cf31dc098e8,적극적 소비,사회적 소비,0
ae1cd2b165024a148d703c04bfc64a3b,적극적 소비,사회적 소비,1
57456a57aabc4cdfb3903bfe505769ae,소극적 실속,사회적 소비,2
54e5fd697a994c2d97590bcfb6dbab99,적극적 소비,사회적 소비,1
874a27b1914a4be0bca1d1699da6eabe,사회적 소비,소극적 실속,2
